log_id,timestamp_seconds,frame_number,student_id,behaviour_name,confidence,risk_score,risk_label,phone_detected,body_rotation,head_yaw,head_pitch,explanation,created_at
6667,19.967,599,1,Body Rotation,1.0,100.0,Critical,0,-82.9078,37.4724,45.338,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6668,19.967,599,1,Hand Movement,1.0,100.0,Critical,0,-82.9078,37.4724,45.338,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6669,19.967,599,1,Communication Gestures,0.78,100.0,Critical,0,-82.9078,37.4724,45.338,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6670,19.967,599,51,Head Turning,1.0,100.0,Critical,0,-115.258,168.0401,159.0321,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 24x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6671,19.967,599,51,Body Rotation,1.0,100.0,Critical,0,-115.258,168.0401,159.0321,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 24x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6672,19.967,599,51,Hand Movement,0.8109,100.0,Critical,0,-115.258,168.0401,159.0321,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 24x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6673,19.967,599,51,Suspicious Leaning,0.52,100.0,Critical,0,-115.258,168.0401,159.0321,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 24x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6674,19.967,599,51,Communication Gestures,0.78,100.0,Critical,0,-115.258,168.0401,159.0321,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 24x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6675,19.967,599,55,Head Turning,1.0,56.32,Medium,0,85.019,164.7429,85.6966,Score increased by 3.14 points due to 'Communication Gestures' (confidence: 0.78) with 7x repetition bonus and temporal duration weight x1.2 → Risk Level: Medium,2026-07-26 00:41:45
6676,19.967,599,55,Body Rotation,1.0,56.32,Medium,0,85.019,164.7429,85.6966,Score increased by 3.14 points due to 'Communication Gestures' (confidence: 0.78) with 7x repetition bonus and temporal duration weight x1.2 → Risk Level: Medium,2026-07-26 00:41:45
6677,19.967,599,55,Hand Movement,1.0,56.32,Medium,0,85.019,164.7429,85.6966,Score increased by 3.14 points due to 'Communication Gestures' (confidence: 0.78) with 7x repetition bonus and temporal duration weight x1.2 → Risk Level: Medium,2026-07-26 00:41:45
6678,19.967,599,55,Suspicious Leaning,1.0,56.32,Medium,0,85.019,164.7429,85.6966,Score increased by 3.14 points due to 'Communication Gestures' (confidence: 0.78) with 7x repetition bonus and temporal duration weight x1.2 → Risk Level: Medium,2026-07-26 00:41:45
6679,19.967,599,55,Communication Gestures,0.78,56.32,Medium,0,85.019,164.7429,85.6966,Score increased by 3.14 points due to 'Communication Gestures' (confidence: 0.78) with 7x repetition bonus and temporal duration weight x1.2 → Risk Level: Medium,2026-07-26 00:41:45
6680,20.0,600,1,Body Rotation,1.0,100.0,Critical,0,-61.1656,7.7826,21.213,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6681,20.0,600,1,Hand Movement,1.0,100.0,Critical,0,-61.1656,7.7826,21.213,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6682,20.0,600,1,Communication Gestures,0.78,100.0,Critical,0,-61.1656,7.7826,21.213,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6683,20.0,600,51,Head Turning,1.0,100.0,Critical,0,-113.4648,168.9931,104.3502,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 25x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6684,20.0,600,51,Body Rotation,1.0,100.0,Critical,0,-113.4648,168.9931,104.3502,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 25x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6685,20.0,600,51,Hand Movement,0.7637,100.0,Critical,0,-113.4648,168.9931,104.3502,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 25x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6686,20.0,600,51,Suspicious Leaning,0.7055,100.0,Critical,0,-113.4648,168.9931,104.3502,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 25x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6687,20.0,600,51,Communication Gestures,0.78,100.0,Critical,0,-113.4648,168.9931,104.3502,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 25x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6688,20.0,600,53,Head Turning,1.0,100.0,Critical,0,163.8651,177.6348,114.9844,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6689,20.0,600,53,Body Rotation,1.0,100.0,Critical,0,163.8651,177.6348,114.9844,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6690,20.0,600,53,Hand Movement,1.0,100.0,Critical,0,163.8651,177.6348,114.9844,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6691,20.0,600,53,Suspicious Leaning,0.5033,100.0,Critical,0,163.8651,177.6348,114.9844,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6692,20.0,600,53,Communication Gestures,0.78,100.0,Critical,0,163.8651,177.6348,114.9844,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6693,20.033,601,1,Body Rotation,1.0,100.0,Critical,0,-62.8185,7.113,23.6407,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6694,20.033,601,1,Hand Movement,0.6531,100.0,Critical,0,-62.8185,7.113,23.6407,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6695,20.033,601,1,Communication Gestures,0.78,100.0,Critical,0,-62.8185,7.113,23.6407,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6696,20.067,602,1,Body Rotation,1.0,100.0,Critical,0,-59.1543,2.7956,16.7259,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6697,20.067,602,1,Hand Movement,0.9042,100.0,Critical,0,-59.1543,2.7956,16.7259,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6698,20.067,602,1,Communication Gestures,0.78,100.0,Critical,0,-59.1543,2.7956,16.7259,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6699,20.067,602,53,Head Turning,1.0,100.0,Critical,0,146.868,-177.9753,109.9583,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6700,20.067,602,53,Body Rotation,1.0,100.0,Critical,0,146.868,-177.9753,109.9583,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6701,20.067,602,53,Hand Movement,1.0,100.0,Critical,0,146.868,-177.9753,109.9583,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6702,20.067,602,53,Communication Gestures,0.78,100.0,Critical,0,146.868,-177.9753,109.9583,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6703,20.1,603,1,Body Rotation,1.0,100.0,Critical,0,-58.1017,4.1252,16.6222,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6704,20.1,603,1,Communication Gestures,0.78,100.0,Critical,0,-58.1017,4.1252,16.6222,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6705,20.1,603,51,Head Turning,1.0,100.0,Critical,0,-98.4884,66.6508,34.6703,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 26x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6706,20.1,603,51,Body Rotation,1.0,100.0,Critical,0,-98.4884,66.6508,34.6703,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 26x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6707,20.1,603,51,Hand Movement,1.0,100.0,Critical,0,-98.4884,66.6508,34.6703,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 26x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6708,20.1,603,51,Suspicious Leaning,0.9641,100.0,Critical,0,-98.4884,66.6508,34.6703,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 26x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6709,20.1,603,51,Communication Gestures,0.78,100.0,Critical,0,-98.4884,66.6508,34.6703,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 26x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6710,20.1,603,55,Head Turning,1.0,68.56,High,0,92.2738,172.8779,72.3985,Score increased by 3.48 points due to 'Communication Gestures' (confidence: 0.78) with 8x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
6711,20.1,603,55,Body Rotation,1.0,68.56,High,0,92.2738,172.8779,72.3985,Score increased by 3.48 points due to 'Communication Gestures' (confidence: 0.78) with 8x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
6712,20.1,603,55,Hand Movement,1.0,68.56,High,0,92.2738,172.8779,72.3985,Score increased by 3.48 points due to 'Communication Gestures' (confidence: 0.78) with 8x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
6713,20.1,603,55,Suspicious Leaning,1.0,68.56,High,0,92.2738,172.8779,72.3985,Score increased by 3.48 points due to 'Communication Gestures' (confidence: 0.78) with 8x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
6714,20.1,603,55,Communication Gestures,0.78,68.56,High,0,92.2738,172.8779,72.3985,Score increased by 3.48 points due to 'Communication Gestures' (confidence: 0.78) with 8x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
6715,20.133,604,1,Body Rotation,1.0,100.0,Critical,0,-56.826,3.6596,16.9046,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6716,20.133,604,1,Communication Gestures,0.78,100.0,Critical,0,-56.826,3.6596,16.9046,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6717,20.133,604,51,Head Turning,1.0,100.0,Critical,0,-102.945,114.969,48.9929,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 27x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6718,20.133,604,51,Body Rotation,1.0,100.0,Critical,0,-102.945,114.969,48.9929,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 27x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6719,20.133,604,51,Suspicious Leaning,1.0,100.0,Critical,0,-102.945,114.969,48.9929,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 27x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6720,20.133,604,51,Communication Gestures,0.78,100.0,Critical,0,-102.945,114.969,48.9929,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 27x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6721,20.167,605,1,Body Rotation,1.0,100.0,Critical,0,-58.4686,4.764,17.4205,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6722,20.167,605,1,Hand Movement,1.0,100.0,Critical,0,-58.4686,4.764,17.4205,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6723,20.167,605,1,Communication Gestures,0.78,100.0,Critical,0,-58.4686,4.764,17.4205,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6724,20.167,605,55,Head Turning,1.0,82.04,Critical,0,-103.345,174.9185,131.5203,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6725,20.167,605,55,Body Rotation,1.0,82.04,Critical,0,-103.345,174.9185,131.5203,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6726,20.167,605,55,Hand Movement,1.0,82.04,Critical,0,-103.345,174.9185,131.5203,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6727,20.167,605,55,Suspicious Leaning,1.0,82.04,Critical,0,-103.345,174.9185,131.5203,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6728,20.167,605,55,Communication Gestures,0.78,82.04,Critical,0,-103.345,174.9185,131.5203,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6729,20.2,606,1,Body Rotation,1.0,100.0,Critical,0,-64.1976,5.348,20.1763,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6730,20.2,606,1,Hand Movement,1.0,100.0,Critical,0,-64.1976,5.348,20.1763,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6731,20.2,606,1,Communication Gestures,0.78,100.0,Critical,0,-64.1976,5.348,20.1763,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6732,20.233,607,1,Body Rotation,1.0,100.0,Critical,0,-60.9544,6.844,21.6419,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6733,20.233,607,1,Hand Movement,1.0,100.0,Critical,0,-60.9544,6.844,21.6419,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6734,20.233,607,1,Communication Gestures,0.78,100.0,Critical,0,-60.9544,6.844,21.6419,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 198x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6735,20.233,607,51,Head Turning,1.0,100.0,Critical,0,-100.554,86.579,40.2054,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 28x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6736,20.233,607,51,Body Rotation,1.0,100.0,Critical,0,-100.554,86.579,40.2054,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 28x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6737,20.233,607,51,Hand Movement,1.0,100.0,Critical,0,-100.554,86.579,40.2054,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 28x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6738,20.233,607,51,Suspicious Leaning,0.7033,100.0,Critical,0,-100.554,86.579,40.2054,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 28x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6739,20.233,607,51,Communication Gestures,0.78,100.0,Critical,0,-100.554,86.579,40.2054,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 28x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6740,20.233,607,55,Head Turning,1.0,96.67,Critical,0,86.8757,162.3447,73.6679,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6741,20.233,607,55,Body Rotation,1.0,96.67,Critical,0,86.8757,162.3447,73.6679,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6742,20.233,607,55,Hand Movement,1.0,96.67,Critical,0,86.8757,162.3447,73.6679,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6743,20.233,607,55,Suspicious Leaning,1.0,96.67,Critical,0,86.8757,162.3447,73.6679,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6744,20.233,607,55,Communication Gestures,0.78,96.67,Critical,0,86.8757,162.3447,73.6679,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6745,20.267,608,1,Body Rotation,1.0,100.0,Critical,0,-48.1935,5.5231,17.5691,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6746,20.267,608,1,Hand Movement,1.0,100.0,Critical,0,-48.1935,5.5231,17.5691,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6747,20.267,608,1,Communication Gestures,0.78,100.0,Critical,0,-48.1935,5.5231,17.5691,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6748,20.267,608,55,Head Turning,1.0,100.0,Critical,0,87.8084,176.9198,84.5767,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6749,20.267,608,55,Body Rotation,1.0,100.0,Critical,0,87.8084,176.9198,84.5767,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6750,20.267,608,55,Hand Movement,1.0,100.0,Critical,0,87.8084,176.9198,84.5767,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6751,20.267,608,55,Suspicious Leaning,1.0,100.0,Critical,0,87.8084,176.9198,84.5767,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6752,20.267,608,55,Communication Gestures,0.78,100.0,Critical,0,87.8084,176.9198,84.5767,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 11x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6753,20.3,609,1,Body Rotation,1.0,100.0,Critical,0,-46.0426,6.5161,17.2037,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6754,20.3,609,1,Communication Gestures,0.78,100.0,Critical,0,-46.0426,6.5161,17.2037,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6755,20.3,609,51,Head Turning,1.0,100.0,Critical,0,78.4668,179.5125,-177.1187,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 29x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6756,20.3,609,51,Body Rotation,1.0,100.0,Critical,0,78.4668,179.5125,-177.1187,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 29x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6757,20.3,609,51,Hand Movement,1.0,100.0,Critical,0,78.4668,179.5125,-177.1187,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 29x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6758,20.3,609,51,Looking Away,0.85,100.0,Critical,0,78.4668,179.5125,-177.1187,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 29x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6759,20.3,609,51,Suspicious Leaning,1.0,100.0,Critical,0,78.4668,179.5125,-177.1187,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 29x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6760,20.3,609,51,Communication Gestures,0.78,100.0,Critical,0,78.4668,179.5125,-177.1187,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 29x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6761,20.3,609,55,Head Turning,1.0,100.0,Critical,0,86.2237,173.8412,108.8901,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6762,20.3,609,55,Body Rotation,1.0,100.0,Critical,0,86.2237,173.8412,108.8901,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6763,20.3,609,55,Hand Movement,1.0,100.0,Critical,0,86.2237,173.8412,108.8901,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6764,20.3,609,55,Suspicious Leaning,1.0,100.0,Critical,0,86.2237,173.8412,108.8901,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6765,20.3,609,55,Communication Gestures,0.78,100.0,Critical,0,86.2237,173.8412,108.8901,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 12x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6766,20.333,610,1,Body Rotation,1.0,100.0,Critical,0,-51.5258,5.6549,17.6455,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6767,20.333,610,1,Hand Movement,0.9145,100.0,Critical,0,-51.5258,5.6549,17.6455,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6768,20.333,610,1,Communication Gestures,0.78,100.0,Critical,0,-51.5258,5.6549,17.6455,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6769,20.333,610,55,Head Turning,1.0,100.0,Critical,0,103.8802,174.3428,110.7586,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6770,20.333,610,55,Body Rotation,1.0,100.0,Critical,0,103.8802,174.3428,110.7586,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6771,20.333,610,55,Hand Movement,1.0,100.0,Critical,0,103.8802,174.3428,110.7586,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6772,20.333,610,55,Suspicious Leaning,1.0,100.0,Critical,0,103.8802,174.3428,110.7586,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6773,20.333,610,55,Communication Gestures,0.78,100.0,Critical,0,103.8802,174.3428,110.7586,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 13x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6774,20.367,611,1,Body Rotation,1.0,100.0,Critical,0,-40.8284,3.2953,16.673,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
